post_id,text,category,borough,location,post_date,likes,shares,comments,engagement_score,sentiment_polarity,sentiment_subjectivity,sentiment_label
post_000897,Another trip to the ER because of allergies. When will Midtown address the air pollution? #PublicHealth,health_concern,manhattan,Midtown,2025-10-01T10:59:15.662267,310,55,6,487,0.0,0.0,neutral
post_000898,"Green space in Manhattan being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Manhattan,2025-07-28T10:59:15.662267,189,15,29,292,0.135,0.289,positive
post_000899,Street flooding again in St George! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,St George,2025-05-26T10:59:15.662267,341,74,7,577,0.0,0.0,neutral
post_000900,Chemical smell in New Dorp - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,staten_island,New Dorp,2025-08-10T10:59:15.663264,17,30,25,157,0.136,0.455,positive
post_000901,Hospital wait times are crazy in Manhattan. So many people with respiratory issues today.,health_concern,manhattan,Manhattan,2025-07-20T10:59:15.663264,255,67,35,526,-0.05,0.7,neutral
post_000902,Air quality alert for Jackson Heights - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,queens,Jackson Heights,2025-08-13T10:59:15.663264,59,5,5,84,0.0,0.0,neutral
post_000903,Third time this month - Chinatown streets are underwater after heavy rain. #UrbanFlooding,flood_concern,manhattan,Chinatown,2025-08-28T10:59:15.663264,108,100,4,416,-0.1,0.25,neutral
post_000904,Construction dust in New Dorp is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,New Dorp,2025-06-19T10:59:15.663264,255,16,45,393,-0.289,0.656,negative
post_000905,Asthma attacks increasing in our neighborhood. Something needs to be done about Jackson Heights air quality.,health_concern,queens,Jackson Heights,2025-06-14T10:59:15.664264,298,100,10,618,0.0,0.0,neutral
post_000906,Air quality alert for Dumbo - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,brooklyn,Dumbo,2025-04-16T10:59:15.664264,303,56,12,495,0.0,0.0,neutral
post_000907,Another trip to the ER because of asthma. When will Parkslope address the air pollution? #PublicHealth,health_concern,brooklyn,Parkslope,2025-04-15T10:59:15.664264,31,95,31,378,0.0,0.0,neutral
post_000908,"Green space in Lowereastside being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Lowereastside,2025-04-14T10:59:15.664264,455,21,44,606,0.135,0.289,positive
post_000909,Storm surge warnings for Southbronx. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Southbronx,2025-08-16T10:59:15.664264,4,0,25,54,0.0,0.0,neutral
post_000910,Another trip to the ER because of breathing problems. When will Jackson Heights address the air pollution? #PublicHealth,health_concern,queens,Jackson Heights,2025-08-06T10:59:15.665749,288,73,40,587,0.0,0.0,neutral
post_000911,Air quality is terrible in St George today. My cough is acting up again. #NYC #AirQuality,health_concern,staten_island,St George,2025-06-01T10:59:15.665749,448,11,19,519,-0.5,0.5,negative
post_000912,Basement flooded AGAIN in Elmhurst. City needs better drainage infrastructure! #FloodDamage,flood_concern,queens,Elmhurst,2025-04-21T10:59:15.665749,298,55,37,537,0.625,0.5,positive
post_000913,Another trip to the ER because of asthma. When will Williamsburg address the air pollution? #PublicHealth,health_concern,brooklyn,Williamsburg,2025-08-20T10:59:15.665749,331,2,4,345,0.0,0.0,neutral
post_000914,Construction dust in New Dorp is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,New Dorp,2025-09-13T10:59:15.666791,205,91,50,578,-0.289,0.656,negative
post_000915,Air quality is terrible in Astoria today. My breathing problems is acting up again. #NYC #AirQuality,health_concern,queens,Astoria,2025-07-15T10:59:15.666791,294,22,39,438,-0.5,0.5,negative
post_000916,Street flooding again in St George! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,St George,2025-07-07T10:59:15.666791,152,60,50,432,0.0,0.0,neutral
post_000917,Air quality is terrible in New Dorp today. My allergies is acting up again. #NYC #AirQuality,health_concern,staten_island,New Dorp,2025-07-20T10:59:15.666791,48,6,39,144,-0.288,0.485,negative
post_000918,Another trip to the ER because of allergies. When will Statenisland address the air pollution? #PublicHealth,health_concern,staten_island,Statenisland,2025-04-27T10:59:15.666791,283,74,6,517,0.0,0.0,neutral
post_000919,Storm surge warnings for Fordham. Time to move everything upstairs again. #StormSurge,flood_concern,bronx,Fordham,2025-05-22T10:59:15.667789,346,39,4,471,0.0,0.0,neutral
post_000920,Another trip to the ER because of breathing problems. When will Southbronx address the air pollution? #PublicHealth,health_concern,bronx,Southbronx,2025-06-25T10:59:15.667789,484,11,43,603,0.0,0.0,neutral
post_000921,Asthma attacks increasing in our neighborhood. Something needs to be done about Tottenville air quality.,health_concern,staten_island,Tottenville,2025-09-13T10:59:15.667789,244,71,18,493,0.0,0.0,neutral
post_000922,Air quality is terrible in Bronx today. My cough is acting up again. #NYC #AirQuality,health_concern,bronx,Bronx,2025-08-29T10:59:15.667789,385,55,13,576,-0.5,0.5,negative
post_000923,Construction dust in Williamsburg is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Williamsburg,2025-06-12T10:59:15.667789,454,72,32,734,-0.714,0.857,negative
post_000924,Kids can't play outside in Harlem - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Harlem,2025-05-02T10:59:15.667789,110,53,46,361,0.0,0.05,neutral
post_000925,Storm surge warnings for Bedstuy. Time to move everything upstairs again. #StormSurge,flood_concern,brooklyn,Bedstuy,2025-06-24T10:59:15.668843,425,25,18,536,0.0,0.0,neutral
post_000926,Storm surge warnings for Chinatown. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Chinatown,2025-04-21T10:59:15.668843,169,90,35,509,0.0,0.0,neutral
post_000927,Asthma attacks increasing in our neighborhood. Something needs to be done about Tottenville air quality.,health_concern,staten_island,Tottenville,2025-07-22T10:59:15.668843,168,40,2,292,0.0,0.0,neutral
post_000928,Storm surge warnings for Astoria. Time to move everything upstairs again. #StormSurge,flood_concern,queens,Astoria,2025-04-21T10:59:15.668843,360,59,28,593,0.0,0.0,neutral
post_000929,Air quality is terrible in Elmhurst today. My asthma is acting up again. #NYC #AirQuality,health_concern,queens,Elmhurst,2025-04-16T10:59:15.668843,294,45,4,437,-0.5,0.5,negative
post_000930,Subway station at Elmhurst completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,queens,Elmhurst,2025-06-22T10:59:15.668843,345,71,30,618,0.1,0.4,neutral
post_000931,Air quality alert for Manhattan - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,manhattan,Manhattan,2025-06-23T10:59:15.669839,484,82,41,812,0.0,0.0,neutral
post_000932,"Green space in Chinatown being destroyed for development. We need more trees, not less! #Environment",environmental_concern,manhattan,Chinatown,2025-05-06T10:59:15.669839,79,100,0,379,0.135,0.289,positive
post_000933,Construction dust in Crownheights is making everyone sick. Where's the oversight? #Pollution,environmental_concern,brooklyn,Crownheights,2025-04-16T10:59:15.669839,235,94,25,567,-0.714,0.857,negative
post_000934,Another trip to the ER because of breathing problems. When will Elmhurst address the air pollution? #PublicHealth,health_concern,queens,Elmhurst,2025-09-09T10:59:15.669839,177,3,31,248,0.0,0.0,neutral
post_000935,Asthma attacks increasing in our neighborhood. Something needs to be done about St George air quality.,health_concern,staten_island,St George,2025-05-09T10:59:15.669839,57,100,22,401,0.0,0.0,neutral
post_000936,Another trip to the ER because of allergies. When will Chinatown address the air pollution? #PublicHealth,health_concern,manhattan,Chinatown,2025-04-27T10:59:15.669839,117,77,39,426,0.0,0.0,neutral
post_000937,Basement flooded AGAIN in Bronx. City needs better drainage infrastructure! #FloodDamage,flood_concern,bronx,Bronx,2025-05-10T10:59:15.670840,479,78,4,721,0.625,0.5,positive
post_000938,Air quality alert for Fordham - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,bronx,Fordham,2025-10-04T10:59:15.670840,493,86,3,757,0.0,0.0,neutral
post_000939,Third time this month - Brooklyn streets are underwater after heavy rain. #UrbanFlooding,flood_concern,brooklyn,Brooklyn,2025-04-20T10:59:15.670840,49,1,35,122,-0.1,0.25,neutral
post_000940,Third time this month - Huntspoint streets are underwater after heavy rain. #UrbanFlooding,flood_concern,bronx,Huntspoint,2025-09-15T10:59:15.670840,319,70,2,533,-0.1,0.25,neutral
post_000941,Storm surge warnings for Harlem. Time to move everything upstairs again. #StormSurge,flood_concern,manhattan,Harlem,2025-04-23T10:59:15.670840,319,68,16,555,0.0,0.0,neutral
post_000942,Hospital wait times are crazy in Flushing. So many people with respiratory issues today.,health_concern,queens,Flushing,2025-08-22T10:59:15.671842,444,54,11,628,-0.05,0.7,neutral
post_000943,Hospital wait times are crazy in Jackson Heights. So many people with respiratory issues today.,health_concern,queens,Jackson Heights,2025-08-07T10:59:15.671842,152,28,36,308,-0.05,0.7,neutral
post_000944,Street flooding again in Lowereastside! This happens every time it rains. #Flooding #NYC,flood_concern,manhattan,Lowereastside,2025-09-24T10:59:15.671842,118,50,21,310,0.0,0.0,neutral
post_000945,Air quality is terrible in New Dorp today. My cough is acting up again. #NYC #AirQuality,health_concern,staten_island,New Dorp,2025-09-25T10:59:15.671842,215,67,13,442,-0.288,0.485,negative
post_000946,Street flooding again in New Dorp! This happens every time it rains. #Flooding #NYC,flood_concern,staten_island,New Dorp,2025-06-02T10:59:15.671842,307,51,45,550,0.17,0.455,positive
post_000947,Construction dust in Queens is making everyone sick. Where's the oversight? #Pollution,environmental_concern,queens,Queens,2025-06-13T10:59:15.671842,479,59,2,660,-0.714,0.857,negative
post_000948,Subway station at New Dorp completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,New Dorp,2025-05-02T10:59:15.672839,315,5,35,400,0.118,0.427,positive
post_000949,Heat wave hitting Fordham hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,bronx,Fordham,2025-05-13T10:59:15.672839,471,87,36,804,-0.292,0.542,negative
post_000950,Hospital wait times are crazy in Fordham. So many people with respiratory issues today.,health_concern,bronx,Fordham,2025-04-29T10:59:15.672839,130,23,21,241,-0.05,0.7,neutral
post_000951,Air quality alert for Harlem - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,manhattan,Harlem,2025-06-29T10:59:15.672839,152,44,26,336,0.0,0.0,neutral
post_000952,Subway station at Statenisland completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,Statenisland,2025-09-18T10:59:15.672839,30,19,14,115,0.1,0.4,neutral
post_000953,Hospital wait times are crazy in Southbronx. So many people with respiratory issues today.,health_concern,bronx,Southbronx,2025-08-06T10:59:15.672839,47,97,40,418,-0.05,0.7,neutral
post_000954,Heat wave hitting New Dorp hard. Elderly neighbors struggling without AC. #ClimateChange,environmental_concern,staten_island,New Dorp,2025-08-02T10:59:15.673838,457,57,37,702,-0.078,0.498,neutral
post_000955,"Green space in Bronx being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Bronx,2025-10-05T10:59:15.673838,196,47,47,431,0.135,0.289,positive
post_000956,Construction dust in New Dorp is making everyone sick. Where's the oversight? #Pollution,environmental_concern,staten_island,New Dorp,2025-04-17T10:59:15.673838,404,7,27,479,-0.289,0.656,negative
post_000957,Subway station at Williamsburg completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,brooklyn,Williamsburg,2025-07-19T10:59:15.673838,185,97,22,520,0.1,0.4,neutral
post_000958,Air quality alert for Midtown - staying indoors today. #AirPollution #EnvironmentalHealth,environmental_concern,manhattan,Midtown,2025-05-08T10:59:15.673838,35,84,26,339,0.0,0.0,neutral
post_000959,"Green space in Fordham being destroyed for development. We need more trees, not less! #Environment",environmental_concern,bronx,Fordham,2025-09-14T10:59:15.674839,172,40,36,364,0.135,0.289,positive
post_000960,"Green space in Williamsburg being destroyed for development. We need more trees, not less! #Environment",environmental_concern,brooklyn,Williamsburg,2025-08-31T10:59:15.674839,484,99,3,787,0.135,0.289,positive
post_000961,Hospital wait times are crazy in New Dorp. So many people with respiratory issues today.,health_concern,staten_island,New Dorp,2025-05-26T10:59:15.674839,479,94,18,797,0.012,0.618,neutral
post_000962,Another trip to the ER because of allergies. When will Parkslope address the air pollution? #PublicHealth,health_concern,brooklyn,Parkslope,2025-08-07T10:59:15.674839,83,12,40,199,0.0,0.0,neutral
post_000963,"Green space in Longislandcity being destroyed for development. We need more trees, not less! #Environment",environmental_concern,queens,Longislandcity,2025-07-05T10:59:15.674839,214,52,41,452,0.135,0.289,positive
post_000964,Kids can't play outside in Chinatown - air quality index is through the roof! #HealthAlert,health_concern,manhattan,Chinatown,2025-06-23T10:59:15.675841,364,12,36,472,0.0,0.05,neutral
post_000965,"Green space in St George being destroyed for development. We need more trees, not less! #Environment",environmental_concern,staten_island,St George,2025-07-22T10:59:15.675841,134,38,31,310,0.135,0.289,positive
post_000966,Subway station at Tottenville completely flooded. How are we supposed to get to work? #MTAFlooding,flood_concern,staten_island,Tottenville,2025-10-08T10:59:15.675841,17,17,29,126,0.1,0.4,neutral
post_000967,Chemical smell in Fordham - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Fordham,2025-10-09T10:59:15.675841,445,33,19,582,0.0,0.0,neutral
post_000968,Third time this month - Uppereastside streets are underwater after heavy rain. #UrbanFlooding,flood_concern,manhattan,Uppereastside,2025-07-27T10:59:15.675841,277,59,16,486,-0.1,0.25,neutral
post_000969,Air quality is terrible in Chinatown today. My cough is acting up again. #NYC #AirQuality,health_concern,manhattan,Chinatown,2025-07-26T10:59:15.675841,115,61,47,392,-0.5,0.5,negative
post_000970,Chemical smell in Mott Haven - anyone else notice this? Worried about health impacts. #Environmental,environmental_concern,bronx,Mott Haven,2025-06-01T10:59:15.676838,359,32,24,503,0.0,0.0,neutral
